2016.04.01,00:00,161.602,161.685,161.536,161.638,1590
2016.04.01,01:00,161.638,161.693,161.618,161.675,2833
2016.04.01,02:00,161.676,161.711,161.557,161.614,2302
2016.04.01,03:00,161.617,161.635,161.164,161.305,6429
2016.04.01,04:00,161.308,161.396,160.843,160.913,6221
2016.04.01,05:00,160.911,160.930,160.626,160.908,5468
2016.04.01,06:00,160.909,160.974,160.771,160.944,4462
2016.04.01,07:00,160.945,160.977,160.767,160.869,3823
2016.04.01,08:00,160.872,161.028,160.769,160.893,5153
2016.04.01,09:00,160.891,161.425,160.891,161.421,4956
2016.04.01,10:00,161.424,161.475,160.796,160.891,7422
2016.04.01,11:00,160.891,161.325,160.839,160.928,7596
2016.04.01,12:00,160.925,161.009,160.680,160.694,6021
2016.04.01,13:00,160.695,160.738,160.189,160.225,6174
2016.04.01,14:00,160.227,160.386,160.176,160.378,6213
2016.04.01,15:00,160.379,160.429,159.584,159.585,10516
2016.04.01,16:00,159.583,159.586,158.946,158.956,10894
2016.04.01,17:00,159.045,159.547,158.961,159.413,11066
2016.04.01,18:00,159.414,159.429,159.083,159.139,8180
2016.04.01,19:00,159.138,159.212,158.822,158.900,5917
2016.04.01,20:00,158.899,159.057,158.820,158.834,4235
2016.04.01,21:00,158.834,158.989,158.733,158.787,4429
2016.04.01,22:00,158.787,158.858,158.697,158.805,4200
2016.04.01,23:00,158.800,158.893,158.723,158.729,1810
2016.04.04,00:00,158.647,158.837,158.596,158.627,1578
2016.04.04,01:00,158.632,158.950,158.613,158.866,3100
2016.04.04,02:00,158.866,158.987,158.748,158.862,3002
2016.04.04,03:00,158.862,158.958,158.626,158.682,6353
2016.04.04,04:00,158.681,158.749,158.416,158.607,5098
2016.04.04,05:00,158.607,158.757,158.462,158.757,3269
2016.04.04,06:00,158.758,158.815,158.460,158.491,3634
2016.04.04,07:00,158.489,158.681,158.477,158.603,3451
2016.04.04,08:00,158.603,158.606,158.306,158.405,4121
2016.04.04,09:00,158.405,158.469,158.154,158.338,5296
2016.04.04,10:00,158.337,158.585,158.331,158.543,7113
2016.04.04,11:00,158.541,158.943,158.317,158.349,6522
2016.04.04,12:00,158.349,158.934,158.321,158.807,6237
2016.04.04,13:00,158.807,158.935,158.703,158.899,4948
2016.04.04,14:00,158.916,159.253,158.857,159.225,5629
2016.04.04,15:00,159.227,159.568,159.112,159.434,7143
2016.04.04,16:00,159.434,159.522,158.913,159.162,8185
2016.04.04,17:00,159.159,159.309,158.793,158.958,8427
2016.04.04,18:00,158.959,159.095,158.579,158.728,7726
2016.04.04,19:00,158.724,158.895,158.627,158.660,5078
2016.04.04,20:00,158.660,158.845,158.614,158.820,4045
2016.04.04,21:00,158.819,158.872,158.695,158.863,4600
2016.04.04,22:00,158.868,159.001,158.757,158.758,4785
2016.04.04,23:00,158.764,158.807,158.716,158.778,2680
2016.04.05,00:00,158.778,158.821,158.691,158.782,1938
2016.04.05,01:00,158.787,158.835,158.695,158.710,1988
2016.04.05,02:00,158.711,158.711,158.562,158.616,2517
2016.04.05,03:00,158.616,158.675,158.261,158.385,6213
2016.04.05,04:00,158.382,158.438,158.142,158.195,5986
2016.04.05,05:00,158.195,158.195,158.011,158.040,5402
2016.04.05,06:00,158.041,158.253,158.038,158.131,4007
2016.04.05,07:00,158.133,158.330,157.939,158.028,5443
2016.04.05,08:00,158.029,158.043,157.709,157.790,5646
