2013.08.08,18:30,149.250,149.279,149.155,149.193,1194
2013.08.08,18:45,149.186,149.372,149.180,149.366,1215
2013.08.08,19:00,149.370,149.443,149.247,149.371,1284
2013.08.08,19:15,149.368,149.526,149.361,149.496,1378
2013.08.08,19:30,149.495,149.703,149.481,149.691,1206
2013.08.08,19:45,149.691,149.882,149.625,149.875,1074
2013.08.08,20:00,149.875,149.895,149.713,149.715,1374
2013.08.08,20:15,149.710,149.796,149.690,149.764,716
2013.08.08,20:30,149.764,149.815,149.640,149.690,661
2013.08.08,20:45,149.687,149.846,149.675,149.825,966
2013.08.08,21:00,149.826,149.871,149.783,149.800,987
2013.08.08,21:15,149.800,149.815,149.741,149.789,676
2013.08.08,21:30,149.788,149.905,149.785,149.905,786
2013.08.08,21:45,149.905,150.063,149.900,150.042,935
2013.08.08,22:00,150.046,150.062,149.944,150.044,964
2013.08.08,22:15,150.041,150.082,149.996,150.075,723
2013.08.08,22:30,150.075,150.224,150.054,150.185,1037
2013.08.08,22:45,150.184,150.295,150.147,150.287,620
2013.08.08,23:00,150.285,150.294,150.105,150.108,778
2013.08.08,23:15,150.108,150.140,149.993,150.138,747
2013.08.08,23:30,150.136,150.180,150.078,150.130,674
2013.08.08,23:45,150.130,150.273,150.125,150.235,753
2013.08.09,00:00,150.215,150.245,150.105,150.215,185
2013.08.09,00:15,150.215,150.221,150.064,150.095,540
2013.08.09,00:30,150.095,150.173,150.080,150.145,722
2013.08.09,00:45,150.140,150.165,150.009,150.057,440
2013.08.09,01:00,150.055,150.060,149.988,150.045,576
2013.08.09,01:15,150.045,150.132,149.995,150.028,480
2013.08.09,01:30,150.028,150.155,150.018,150.135,409
2013.08.09,01:45,150.135,150.182,150.108,150.180,492
2013.08.09,02:00,150.183,150.376,150.178,150.367,666
2013.08.09,02:15,150.370,150.420,150.328,150.387,714
2013.08.09,02:30,150.387,150.461,150.306,150.317,726
2013.08.09,02:45,150.317,150.370,150.210,150.289,724
2013.08.09,03:00,150.290,150.313,150.158,150.263,1338
2013.08.09,03:15,150.263,150.555,150.234,150.506,1456
2013.08.09,03:30,150.506,150.631,150.475,150.485,1266
2013.08.09,03:45,150.485,150.550,150.261,150.284,1446
2013.08.09,04:00,150.284,150.350,149.988,150.090,1518
2013.08.09,04:15,150.091,150.285,149.985,150.275,1400
2013.08.09,04:30,150.275,150.328,150.106,150.159,1438
2013.08.09,04:45,150.160,150.211,149.961,150.047,1326
2013.08.09,05:00,150.037,150.149,150.033,150.049,1016
2013.08.09,05:15,150.049,150.123,150.013,150.081,638
2013.08.09,05:30,150.080,150.183,150.080,150.134,568
2013.08.09,05:45,150.140,150.143,150.023,150.068,674
2013.08.09,06:00,150.069,150.135,150.042,150.087,704
2013.08.09,06:15,150.087,150.112,149.808,149.819,967
2013.08.09,06:30,149.820,149.845,149.667,149.780,1514
2013.08.09,06:45,149.779,149.873,149.760,149.791,932
2013.08.09,07:00,149.792,149.972,149.783,149.954,707
2013.08.09,07:15,149.954,150.053,149.918,149.953,726
2013.08.09,07:30,149.953,149.982,149.907,149.968,532
2013.08.09,07:45,149.968,150.020,149.787,149.835,814
2013.08.09,08:00,149.838,149.913,149.801,149.801,612
2013.08.09,08:15,149.797,150.036,149.789,150.004,861
2013.08.09,08:30,150.006,150.275,149.945,150.252,1487
2013.08.09,08:45,150.250,150.265,150.145,150.165,993
2013.08.09,09:00,150.173,150.261,150.130,150.214,1252
2013.08.09,09:15,150.212,150.235,150.059,150.113,1129
2013.08.09,09:30,150.115,150.211,150.070,150.209,904
2013.08.09,09:45,150.209,150.342,150.203,150.315,950
2013.08.09,10:00,150.321,150.472,150.321,150.395,1639
2013.08.09,10:15,150.393,150.405,150.139,150.171,1145
2013.08.09,10:30,150.170,150.267,150.085,150.120,1101
2013.08.09,10:45,150.120,150.244,150.076,150.147,1192
2013.08.09,11:00,150.148,150.306,150.145,150.229,1061
2013.08.09,11:15,150.230,150.310,150.165,150.230,1280
2013.08.09,11:30,150.220,150.414,150.150,150.410,1249
2013.08.09,11:45,150.410,150.410,150.269,150.314,1139
2013.08.09,12:00,150.315,150.386,150.265,150.317,1054
2013.08.09,12:15,150.312,150.318,150.254,150.296,818
2013.08.09,12:30,150.295,150.336,150.180,150.213,820
2013.08.09,12:45,150.207,150.216,150.031,150.131,1269
2013.08.09,13:00,150.131,150.132,149.905,149.926,1266
2013.08.09,13:15,149.927,149.929,149.791,149.821,1064
2013.08.09,13:30,149.820,149.852,149.726,149.794,1016
2013.08.09,13:45,149.794,149.889,149.739,149.826,1077
2013.08.09,14:00,149.828,149.968,149.817,149.941,1157
2013.08.09,14:15,149.939,149.979,149.887,149.887,978
2013.08.09,14:30,149.888,149.967,149.880,149.901,872
2013.08.09,14:45,149.900,149.905,149.659,149.703,990
2013.08.09,15:00,149.705,149.791,149.670,149.711,1091
2013.08.09,15:15,149.710,149.801,149.675,149.750,1065
2013.08.09,15:30,149.750,149.753,149.357,149.361,1504
2013.08.09,15:45,149.359,149.433,149.322,149.346,1461
2013.08.09,16:00,149.345,149.469,149.238,149.419,1318
2013.08.09,16:15,149.417,149.442,149.323,149.388,1471
2013.08.09,16:30,149.388,149.556,149.380,149.471,1403
2013.08.09,16:45,149.471,149.603,149.443,149.594,1381
2013.08.09,17:00,149.590,149.634,149.518,149.572,1701
2013.08.09,17:15,149.570,149.571,149.357,149.435,1497
2013.08.09,17:30,149.435,149.455,149.332,149.400,1284
2013.08.09,17:45,149.401,149.464,149.319,149.453,1368
2013.08.09,18:00,149.450,149.464,149.342,149.420,1480
2013.08.09,18:15,149.420,149.434,149.187,149.240,1443
2013.08.09,18:30,149.239,149.320,149.170,149.305,1280
2013.08.09,18:45,149.305,149.350,149.219,149.220,953
2013.08.09,19:00,149.220,149.384,149.216,149.375,871
2013.08.09,19:15,149.375,149.596,149.364,149.541,1099
2013.08.09,19:30,149.545,149.694,149.541,149.650,1126
2013.08.09,19:45,149.647,149.655,149.526,149.547,860
2013.08.09,20:00,149.546,149.546,149.443,149.477,997
2013.08.09,20:15,149.474,149.594,149.396,149.590,828
2013.08.09,20:30,149.591,149.606,149.502,149.534,526
2013.08.09,20:45,149.534,149.537,149.455,149.496,528
2013.08.09,21:00,149.496,149.549,149.400,149.517,729
2013.08.09,21:15,149.516,149.518,149.363,149.389,708
2013.08.09,21:30,149.389,149.405,149.280,149.379,694
2013.08.09,21:45,149.378,149.438,149.316,149.403,866
2013.08.09,22:00,149.405,149.464,149.350,149.360,724
2013.08.09,22:15,149.360,149.378,149.110,149.150,817
2013.08.09,22:30,149.147,149.237,149.063,149.175,802
2013.08.09,22:45,149.175,149.189,149.080,149.155,814
2013.08.12,00:00,149.115,149.366,149.115,149.328,332
2013.08.12,00:15,149.328,149.330,149.161,149.197,203
2013.08.12,00:30,149.193,149.200,149.115,149.183,137
2013.08.12,00:45,149.183,149.317,149.167,149.275,291
2013.08.12,01:00,149.263,149.308,149.175,149.271,728
2013.08.12,01:15,149.271,149.393,149.271,149.354,391
2013.08.12,01:30,149.354,149.357,149.252,149.301,462
2013.08.12,01:45,149.295,149.376,149.282,149.376,376
2013.08.12,02:00,149.376,149.435,149.356,149.435,478
2013.08.12,02:15,149.434,149.439,149.294,149.297,349
2013.08.12,02:30,149.297,149.414,149.287,149.397,471
2013.08.12,02:45,149.397,149.490,148.833,149.005,1679
2013.08.12,03:00,149.003,149.120,148.883,149.056,1509
