2016.01.04,00:00,177.040,177.353,174.945,175.688,134735
2016.01.05,00:00,175.675,176.148,174.078,174.671,131370
2016.01.06,00:00,174.673,174.909,173.086,173.302,153310
2016.01.07,00:00,173.301,173.747,170.746,171.962,160447
2016.01.08,00:00,171.951,173.363,170.468,170.613,157799
2016.01.10,00:00,170.613,170.613,170.613,170.613,1
2016.01.11,00:00,170.204,172.266,169.306,171.217,157720
2016.01.12,00:00,171.217,171.674,169.152,169.935,163447
2016.01.13,00:00,169.916,171.276,169.487,169.516,159333
2016.01.14,00:00,169.515,170.503,168.820,170.127,169701
2016.01.15,00:00,170.127,170.559,166.230,166.890,173973
2016.01.18,00:00,166.323,168.138,166.280,167.043,142910
2016.01.19,00:00,167.049,169.089,166.322,166.504,165716
2016.01.20,00:00,166.482,166.805,163.968,165.913,194164
2016.01.21,00:00,165.912,167.704,164.439,167.352,209161
2016.01.22,00:00,167.356,170.345,167.061,169.343,180087
2016.01.25,00:00,169.208,169.993,168.294,168.523,148167
2016.01.26,00:00,168.526,170.259,166.963,169.903,159324
2016.01.27,00:00,169.901,170.010,168.549,168.876,167491
2016.01.28,00:00,168.880,171.140,168.662,170.593,167596
2016.01.29,00:00,170.593,174.158,170.080,172.478,190520
2016.02.01,00:00,172.864,175.004,172.403,174.578,152917
2016.02.02,00:00,174.580,174.678,172.738,172.841,157363
2016.02.03,00:00,172.842,173.737,171.041,172.121,191105
2016.02.04,00:00,172.123,172.458,170.017,170.322,186689
2016.02.05,00:00,170.340,170.522,168.971,169.335,158676
2016.02.08,00:00,169.138,170.616,165.953,167.150,179040
2016.02.09,00:00,167.151,167.180,164.539,166.560,209350
2016.02.10,00:00,166.561,167.620,164.405,164.548,212190
2016.02.11,00:00,164.549,165.058,159.797,162.703,222953
2016.02.12,00:00,162.704,164.763,161.654,164.159,220745
2016.02.15,00:00,164.370,165.739,164.207,165.351,159457
2016.02.16,00:00,165.353,166.070,162.422,163.134,181115
2016.02.17,00:00,163.136,163.867,161.555,163.006,173828
2016.02.18,00:00,163.008,163.950,162.031,162.296,165443
2016.02.19,00:00,162.295,162.492,160.718,161.947,170491
2016.02.22,00:00,160.506,161.543,159.119,159.710,157023
2016.02.23,00:00,159.709,159.901,156.949,157.146,170161
2016.02.24,00:00,157.140,157.296,154.704,156.183,181435
2016.02.25,00:00,156.180,157.889,155.768,157.719,168117
2016.02.26,00:00,157.715,158.540,157.188,158.087,157862
2016.02.29,00:00,157.912,157.958,156.187,156.784,160347
2016.03.01,00:00,156.774,159.508,156.146,159.010,157933
2016.03.02,00:00,158.999,160.555,158.727,159.725,157620
2016.03.03,00:00,159.725,161.277,159.646,161.132,145215
2016.03.04,00:00,161.120,162.423,160.417,161.860,144114
2016.03.07,00:00,161.905,162.216,160.362,161.788,130980
2016.03.08,00:00,161.788,161.849,159.583,160.052,148385
2016.03.09,00:00,160.052,161.340,159.462,161.083,142907
2016.03.10,00:00,161.083,162.871,160.711,161.572,168342
2016.03.11,00:00,161.572,164.085,161.044,163.558,135116
2016.03.12,00:00,163.558,163.691,163.541,163.581,1781
2016.03.14,00:00,163.769,163.964,162.576,162.771,115121
2016.03.15,00:00,162.761,162.912,159.536,160.099,133931
2016.03.16,00:00,160.087,160.906,159.625,160.446,139105
2016.03.17,00:00,160.455,161.564,158.993,161.269,145756
2016.03.18,00:00,161.267,161.768,160.339,161.524,121425
2016.03.20,00:00,161.525,161.525,161.525,161.525,1
2016.03.21,00:00,160.984,161.406,160.122,160.842,103727
2016.03.22,00:00,160.843,161.478,158.428,159.612,132515
2016.03.23,00:00,159.613,160.001,158.521,158.578,117177
2016.03.24,00:00,158.578,159.840,158.438,159.727,111430
2016.03.25,00:00,159.731,160.143,159.319,159.870,50762
2016.03.28,00:00,159.879,161.708,159.764,161.690,76588
2016.03.29,00:00,161.682,162.485,161.322,162.022,130683
2016.03.30,00:00,162.009,162.561,161.329,161.606,137501
2016.03.31,00:00,161.595,162.013,160.873,161.607,128296
