V1,V2,V3,V4,V5,V6,V7,v60h,v60t,v60y,v60o,v24h,v24t,v24y,v24o
2016.01.18,11:15,167.76,167.828,167.688,167.778,2404,167.832,167.882,0,167.778,166.911,168.138,0,167.778
2016.01.18,11:30,167.779,167.84,167.531,167.534,2129,167.832,167.882,0,167.534,166.911,168.138,0,167.534
2016.01.18,11:45,167.534,167.778,167.464,167.67,2520,167.534,167.778,0,167.67,166.911,168.138,0,167.67
2016.01.18,12:00,167.67,167.768,167.558,167.709,2257,167.534,167.778,0,167.709,166.911,168.138,0,167.709
2016.01.18,12:15,167.707,167.744,167.396,167.501,2332,167.534,167.778,0,167.501,166.911,168.138,0,167.501
2016.01.18,12:30,167.501,167.72,167.429,167.695,2190,167.534,167.778,0,167.695,166.911,168.138,0,167.695
2016.01.18,12:45,167.695,167.793,167.596,167.715,2068,167.695,167.793,0,167.715,166.911,168.138,0,167.715
2016.01.18,13:00,167.716,167.764,167.585,167.717,2079,167.695,167.793,0,167.717,166.911,168.138,0,167.717
2016.01.18,13:15,167.717,167.796,167.675,167.777,1725,167.695,167.796,0,167.777,166.911,168.138,0,167.777
2016.01.18,13:30,167.777,167.945,167.731,167.734,1960,167.695,167.945,0,167.734,166.911,168.138,0,167.734
2016.01.18,13:45,167.733,167.917,167.688,167.917,2185,167.733,167.917,0,167.917,166.911,168.138,0,167.917
2016.01.18,14:00,167.914,167.978,167.794,167.945,1861,167.733,167.978,0,167.945,166.911,168.138,0,167.945
2016.01.18,14:15,167.945,167.964,167.726,167.726,1660,167.733,167.978,0,167.726,166.911,168.138,0,167.726
2016.01.18,14:30,167.738,167.833,167.693,167.827,1386,167.733,167.978,0,167.827,166.911,168.138,0,167.827
2016.01.18,14:45,167.83,167.88,167.758,167.778,1447,167.83,167.88,0,167.778,166.911,168.138,0,167.778
2016.01.18,15:00,167.778,167.831,167.508,167.534,1731,167.83,167.88,0,167.534,166.911,168.138,0,167.534
2016.01.18,15:15,167.537,167.574,167.434,167.444,1558,167.83,167.88,0,167.444,166.911,168.138,0,167.444
2016.01.18,15:30,167.443,167.493,167.358,167.476,1848,167.83,167.88,0,167.476,166.911,168.138,0,167.476
2016.01.18,15:45,167.475,167.602,167.421,167.55,1435,167.475,167.602,0,167.55,166.911,168.138,0,167.55
2016.01.18,16:00,167.552,167.601,167.386,167.422,1615,167.475,167.602,0,167.422,166.911,168.138,0,167.422
2016.01.18,16:15,167.422,167.559,167.387,167.549,1601,167.475,167.602,0,167.549,166.911,168.138,0,167.549
2016.01.18,16:30,167.548,167.637,167.526,167.559,2062,167.475,167.637,0,167.559,166.911,168.138,0,167.559
2016.01.18,16:45,167.558,167.621,167.458,167.509,1592,167.558,167.621,0,167.509,166.911,168.138,0,167.509
2016.01.18,17:00,167.509,167.647,167.509,167.637,1455,167.558,167.647,0,167.637,166.911,168.138,0,167.637
2016.01.18,17:15,167.638,167.693,167.534,167.552,1429,167.558,167.693,0,167.552,166.911,168.138,0,167.552
2016.01.18,17:30,167.553,167.613,167.529,167.586,1559,167.558,167.693,0,167.586,166.911,168.138,0,167.586
2016.01.18,17:45,167.585,167.717,167.488,167.506,1865,167.585,167.717,0,167.506,166.911,168.138,0,167.506
2016.01.18,18:00,167.503,167.662,167.499,167.641,1717,167.585,167.717,0,167.641,166.911,168.138,0,167.641
2016.01.18,18:15,167.64,167.658,167.472,167.479,1295,167.585,167.717,0,167.479,166.911,168.138,0,167.479
2016.01.18,18:30,167.48,167.517,167.435,167.51,1088,167.585,167.717,0,167.51,166.911,168.138,0,167.51
2016.01.18,18:45,167.51,167.519,167.44,167.45,854,167.51,167.519,0,167.45,166.911,168.138,0,167.45
2016.01.18,19:00,167.451,167.506,167.431,167.432,674,167.51,167.519,0,167.432,166.911,168.138,0,167.432
2016.01.18,19:15,167.432,167.483,167.425,167.474,434,167.51,167.519,0,167.474,166.911,168.138,0,167.474
2016.01.18,19:30,167.477,167.484,167.351,167.352,542,167.51,167.519,0,167.352,166.911,168.138,0,167.352
2016.01.18,19:45,167.351,167.375,167.324,167.36,766,167.351,167.375,0,167.36,166.911,168.138,0,167.36
2016.01.18,20:00,167.36,167.405,167.356,167.359,476,167.351,167.405,0,167.359,166.911,168.138,0,167.359
2016.01.18,20:15,167.359,167.361,167.28,167.312,421,167.351,167.405,0,167.312,166.911,168.138,0,167.312
2016.01.18,20:30,167.312,167.334,167.29,167.301,718,167.351,167.405,0,167.301,166.911,168.138,0,167.301
2016.01.18,20:45,167.3,167.304,167.224,167.224,559,167.3,167.304,0,167.224,166.911,168.138,0,167.224
2016.01.18,21:00,167.225,167.24,167.176,167.195,578,167.3,167.304,0,167.195,166.911,168.138,0,167.195
2016.01.18,21:15,167.195,167.237,167.185,167.212,361,167.3,167.304,0,167.212,166.911,168.138,0,167.212
2016.01.18,21:30,167.212,167.229,167.157,167.212,546,167.3,167.304,0,167.212,166.911,168.138,0,167.212
2016.01.18,21:45,167.212,167.212,167.141,167.145,553,167.212,167.212,0,167.145,166.911,168.138,0,167.145
2016.01.18,22:00,167.145,167.181,167.13,167.154,468,167.212,167.212,0,167.154,166.911,168.138,0,167.154
2016.01.18,22:15,167.153,167.154,167.087,167.093,308,167.212,167.212,0,167.093,166.911,168.138,0,167.093
2016.01.18,22:30,167.093,167.115,167.032,167.097,650,167.212,167.212,0,167.097,166.911,168.138,0,167.097
2016.01.18,22:45,167.097,167.116,167.084,167.114,372,167.097,167.116,0,167.114,166.911,168.138,0,167.114
2016.01.18,23:00,167.109,167.109,167.029,167.037,695,167.097,167.116,0,167.037,166.911,168.138,0,167.037
2016.01.18,23:15,167.037,167.077,167,167.018,639,167.097,167.116,0,167.018,166.911,168.138,0,167.018
2016.01.18,23:30,167.018,167.048,166.952,167.009,951,167.097,167.116,0,167.009,166.911,168.138,0,167.009
2016.01.18,23:45,167.007,167.118,167.003,167.043,1090,167.007,167.118,0,167.043,167.007,167.118,0,167.043
2016.01.19,00:00,167.049,167.101,167.032,167.065,318,167.007,167.118,0,167.065,167.007,167.118,0,167.065
2016.01.19,00:15,167.065,167.142,167.055,167.142,371,167.007,167.142,0,167.142,167.007,167.142,0,167.142
2016.01.19,00:30,167.142,167.215,167.111,167.198,547,167.007,167.215,0,167.198,167.007,167.215,0,167.198
2016.01.19,00:45,167.198,167.331,167.153,167.322,1189,167.198,167.331,0,167.322,167.007,167.331,0,167.322
2016.01.19,01:00,167.317,167.395,167.266,167.269,1303,167.198,167.395,0,167.269,167.007,167.395,0,167.269
2016.01.19,01:15,167.269,167.328,167.235,167.284,515,167.198,167.395,0,167.284,167.007,167.395,0,167.284
2016.01.19,01:30,167.284,167.323,167.213,167.308,790,167.198,167.395,0,167.308,167.007,167.395,0,167.308
2016.01.19,01:45,167.314,167.35,167.266,167.291,689,167.314,167.35,0,167.291,167.007,167.395,0,167.291
2016.01.19,02:00,167.291,167.385,167.196,167.325,1737,167.314,167.385,0,167.325,167.007,167.395,0,167.325
2016.01.19,02:15,167.327,167.516,167.327,167.481,1967,167.314,167.516,0,167.481,167.007,167.516,0,167.481
2016.01.19,02:30,167.486,167.698,167.469,167.698,1677,167.314,167.698,0,167.698,167.007,167.698,0,167.698
2016.01.19,02:45,167.693,167.794,167.579,167.628,1579,167.693,167.794,0,167.628,167.007,167.794,0,167.628
2016.01.19,03:00,167.628,167.64,167.482,167.518,1460,167.693,167.794,0,167.518,167.007,167.794,0,167.518
2016.01.19,03:15,167.523,167.655,167.496,167.549,1650,167.693,167.794,0,167.549,167.007,167.794,0,167.549
2016.01.19,03:30,167.549,167.633,167.465,167.53,1351,167.693,167.794,0,167.53,167.007,167.794,0,167.53
2016.01.19,03:45,167.528,167.696,167.491,167.56,1362,167.528,167.696,0,167.56,167.007,167.794,0,167.56
2016.01.19,04:00,167.542,167.754,167.337,167.468,2310,167.528,167.754,0,167.468,167.007,167.794,0,167.468
2016.01.19,04:15,167.466,167.466,166.973,167.016,2351,167.528,167.754,0,167.016,167.007,167.794,0,167.016
2016.01.19,04:30,167.015,167.124,166.924,167.022,1778,167.528,167.754,0,167.022,167.007,167.794,0,167.022
2016.01.19,04:45,167.022,167.193,167.022,167.122,1508,167.022,167.193,0,167.122,167.007,167.794,0,167.122
2016.01.19,05:00,167.124,167.14,166.994,167.088,1456,167.022,167.193,0,167.088,167.007,167.794,0,167.088
2016.01.19,05:15,167.088,167.308,167.021,167.308,1326,167.022,167.308,0,167.308,167.007,167.794,0,167.308
2016.01.19,05:30,167.306,167.357,167.263,167.355,1020,167.022,167.357,0,167.355,167.007,167.794,0,167.355
2016.01.19,05:45,167.355,167.458,167.304,167.399,1128,167.355,167.458,0,167.399,167.007,167.794,0,167.399
2016.01.19,06:00,167.401,167.631,167.371,167.585,1076,167.355,167.631,0,167.585,167.007,167.794,0,167.585
2016.01.19,06:15,167.584,167.762,167.54,167.577,1328,167.355,167.762,0,167.577,167.007,167.794,0,167.577
2016.01.19,06:30,167.577,167.626,167.53,167.624,998,167.355,167.762,0,167.624,167.007,167.794,0,167.624
2016.01.19,06:45,167.624,167.625,167.482,167.554,819,167.624,167.625,0,167.554,167.007,167.794,0,167.554
2016.01.19,07:00,167.553,167.723,167.552,167.591,1137,167.624,167.723,0,167.591,167.007,167.794,0,167.591
2016.01.19,07:15,167.591,167.947,167.584,167.898,1481,167.624,167.947,0,167.898,167.007,167.947,0,167.898
2016.01.19,07:30,167.898,168.083,167.884,167.927,1565,167.624,168.083,0,167.927,167.007,168.083,0,167.927
2016.01.19,07:45,167.927,168.011,167.892,167.975,1120,167.927,168.011,0,167.975,167.007,168.083,0,167.975
2016.01.19,08:00,167.975,168.242,167.967,168.203,1460,167.927,168.242,0,168.203,167.007,168.242,0,168.203
2016.01.19,08:15,168.203,168.246,167.976,168.003,1111,167.927,168.246,0,168.003,167.007,168.246,0,168.003
2016.01.19,08:30,168.004,168.159,167.979,168.131,1009,167.927,168.246,0,168.131,167.007,168.246,0,168.131
2016.01.19,08:45,168.13,168.344,168.01,168.318,1193,168.13,168.344,0,168.318,167.007,168.344,0,168.318
2016.01.19,09:00,168.316,168.633,168.299,168.516,1822,168.13,168.633,0,168.516,167.007,168.633,0,168.516
2016.01.19,09:15,168.516,168.618,168.443,168.532,1653,168.13,168.633,0,168.532,167.007,168.633,0,168.532
2016.01.19,09:30,168.529,168.614,168.414,168.454,1657,168.13,168.633,0,168.454,167.007,168.633,0,168.454
2016.01.19,09:45,168.455,168.477,168.301,168.413,1870,168.455,168.477,0,168.413,167.007,168.633,0,168.413
2016.01.19,10:00,168.409,168.624,168.317,168.602,2387,168.455,168.624,0,168.602,167.007,168.633,0,168.602
2016.01.19,10:15,168.602,168.836,168.529,168.561,2467,168.455,168.836,0,168.561,167.007,168.836,0,168.561
2016.01.19,10:30,168.565,168.59,168.436,168.528,2312,168.455,168.836,0,168.528,167.007,168.836,0,168.528
2016.01.19,10:45,168.529,168.608,168.334,168.512,2541,168.529,168.608,0,168.512,167.007,168.836,0,168.512
2016.01.19,11:00,168.507,168.677,168.325,168.599,2638,168.529,168.677,0,168.599,167.007,168.836,0,168.599
2016.01.19,11:15,168.599,168.825,168.55,168.714,2326,168.529,168.825,0,168.714,167.007,168.836,0,168.714
2016.01.19,11:30,168.713,169.089,168.669,168.737,2635,168.529,169.089,0,168.737,167.007,169.089,0,168.737
2016.01.19,11:45,168.74,168.748,168.493,168.676,2187,168.74,168.748,0,168.676,167.007,169.089,0,168.676
2016.01.19,12:00,168.676,168.948,168.652,168.783,2402,168.74,168.948,0,168.783,167.007,169.089,0,168.783
2016.01.19,12:15,168.786,168.872,168.679,168.689,1763,168.74,168.948,0,168.689,167.007,169.089,0,168.689
2016.01.19,12:30,168.689,168.89,168.673,168.771,2120,168.74,168.948,0,168.771,167.007,169.089,0,168.771
2016.01.19,12:45,168.77,168.957,168.751,168.852,1684,168.77,168.957,0,168.852,167.007,169.089,0,168.852
2016.01.19,13:00,168.852,169.048,168.844,168.975,2002,168.77,169.048,0,168.975,167.007,169.089,0,168.975
2016.01.19,13:15,168.972,168.994,168.822,168.894,1563,168.77,169.048,0,168.894,167.007,169.089,0,168.894
2016.01.19,13:30,168.894,168.997,168.86,168.962,1787,168.77,169.048,0,168.962,167.007,169.089,0,168.962
2016.01.19,13:45,168.962,168.973,168.815,168.86,1790,168.962,168.973,0,168.86,167.007,169.089,0,168.86
2016.01.19,14:00,168.858,168.862,168.174,168.323,2444,168.962,168.973,0,168.323,167.007,169.089,0,168.323
2016.01.19,14:15,168.324,168.403,168.203,168.315,1803,168.962,168.973,0,168.315,167.007,169.089,0,168.315
2016.01.19,14:30,168.319,168.348,167.728,167.743,2106,168.962,168.973,0,167.743,167.007,169.089,0,167.743
2016.01.19,14:45,167.74,167.79,167.51,167.582,2359,167.74,167.79,0,167.582,167.007,169.089,0,167.582
2016.01.19,15:00,167.595,167.655,167.42,167.51,2404,167.74,167.79,0,167.51,167.007,169.089,0,167.51
2016.01.19,15:15,167.514,167.529,167.373,167.491,2261,167.74,167.79,0,167.491,167.007,169.089,0,167.491
2016.01.19,15:30,167.489,167.642,167.489,167.608,2263,167.74,167.79,0,167.608,167.007,169.089,0,167.608
2016.01.19,15:45,167.608,167.686,167.554,167.628,1654,167.608,167.686,0,167.628,167.007,169.089,0,167.628
2016.01.19,16:00,167.627,167.651,167.42,167.467,2166,167.608,167.686,0,167.467,167.007,169.089,0,167.467
2016.01.19,16:15,167.467,167.592,167.407,167.501,2101,167.608,167.686,0,167.501,167.007,169.089,0,167.501
2016.01.19,16:30,167.5,167.516,166.554,166.703,3439,167.608,167.686,0,166.703,167.007,169.089,0,166.703
2016.01.19,16:45,166.703,166.756,166.432,166.65,3375,166.703,166.756,0,166.65,167.007,169.089,0,166.65
2016.01.19,17:00,166.65,166.731,166.322,166.481,3448,166.703,166.756,0,166.481,167.007,169.089,0,166.481
2016.01.19,17:15,166.479,166.801,166.423,166.79,3139,166.703,166.801,0,166.79,167.007,169.089,0,166.79
2016.01.19,17:30,166.79,166.887,166.632,166.728,2884,166.703,166.887,0,166.728,167.007,169.089,0,166.728
2016.01.19,17:45,166.728,166.85,166.533,166.597,3057,166.728,166.85,0,166.597,167.007,169.089,0,166.597
2016.01.19,18:00,166.597,166.726,166.53,166.608,2927,166.728,166.85,0,166.608,167.007,169.089,0,166.608
2016.01.19,18:15,166.606,166.708,166.46,166.696,2672,166.728,166.85,0,166.696,167.007,169.089,0,166.696
2016.01.19,18:30,166.695,166.84,166.669,166.816,2152,166.728,166.85,0,166.816,167.007,169.089,0,166.816
2016.01.19,18:45,166.816,166.845,166.663,166.721,2217,166.816,166.845,0,166.721,167.007,169.089,0,166.721
2016.01.19,19:00,166.725,166.842,166.682,166.834,1673,166.816,166.845,0,166.834,167.007,169.089,0,166.834
2016.01.19,19:15,166.834,166.845,166.679,166.795,1947,166.816,166.845,0,166.795,167.007,169.089,0,166.795
2016.01.19,19:30,166.796,166.831,166.565,166.581,1912,166.816,166.845,0,166.581,167.007,169.089,0,166.581
2016.01.19,19:45,166.579,166.645,166.48,166.582,1881,166.579,166.645,0,166.582,167.007,169.089,0,166.582
2016.01.19,20:00,166.583,166.766,166.583,166.672,1130,166.579,166.766,0,166.672,167.007,169.089,0,166.672
2016.01.19,20:15,166.674,166.841,166.662,166.729,1162,166.579,166.841,0,166.729,167.007,169.089,0,166.729
2016.01.19,20:30,166.728,166.737,166.624,166.676,1385,166.579,166.841,0,166.676,167.007,169.089,0,166.676
2016.01.19,20:45,166.679,166.792,166.67,166.759,1195,166.679,166.792,0,166.759,167.007,169.089,0,166.759
2016.01.19,21:00,166.759,166.769,166.473,166.482,1471,166.679,166.792,0,166.482,167.007,169.089,0,166.482
2016.01.19,21:15,166.483,166.589,166.428,166.581,1631,166.679,166.792,0,166.581,167.007,169.089,0,166.581
2016.01.19,21:30,166.586,166.636,166.513,166.513,1155,166.679,166.792,0,166.513,167.007,169.089,0,166.513
2016.01.19,21:45,166.511,166.511,166.376,166.447,1452,166.511,166.511,0,166.447,167.007,169.089,0,166.447
2016.01.19,22:00,166.447,166.633,166.417,166.561,1496,166.511,166.633,0,166.561,167.007,169.089,0,166.561
2016.01.19,22:15,166.569,166.76,166.497,166.76,1453,166.511,166.76,0,166.76,167.007,169.089,0,166.76
2016.01.19,22:30,166.758,166.818,166.601,166.707,1758,166.511,166.818,0,166.707,167.007,169.089,0,166.707
2016.01.19,22:45,166.707,166.804,166.644,166.659,1499,166.707,166.804,0,166.659,167.007,169.089,0,166.659
2016.01.19,23:00,166.661,166.756,166.629,166.715,727,166.707,166.804,0,166.715,167.007,169.089,0,166.715
2016.01.19,23:15,166.715,166.715,166.485,166.498,441,166.707,166.804,0,166.498,167.007,169.089,0,166.498
2016.01.19,23:30,166.501,166.561,166.474,166.514,679,166.707,166.804,0,166.514,167.007,169.089,0,166.514
2016.01.19,23:45,166.514,166.59,166.484,166.504,1513,166.514,166.59,0,166.504,166.514,166.59,0,166.504
2016.01.20,00:00,166.482,166.563,166.389,166.39,645,166.514,166.59,0,166.39,166.514,166.59,0,166.39
2016.01.20,00:15,166.391,166.542,166.391,166.53,535,166.514,166.59,0,166.53,166.514,166.59,0,166.53
2016.01.20,00:30,166.533,166.582,166.53,166.549,952,166.514,166.59,0,166.549,166.514,166.59,0,166.549
2016.01.20,00:45,166.549,166.591,166.538,166.581,1264,166.549,166.591,0,166.581,166.514,166.591,0,166.581
2016.01.20,01:00,166.585,166.73,166.585,166.718,1426,166.549,166.73,0,166.718,166.514,166.73,0,166.718
2016.01.20,01:15,166.717,166.805,166.652,166.776,757,166.549,166.805,0,166.776,166.514,166.805,0,166.776
2016.01.20,01:30,166.774,166.774,166.682,166.687,816,166.549,166.805,0,166.687,166.514,166.805,0,166.687
2016.01.20,01:45,166.687,166.761,166.669,166.68,748,166.687,166.761,0,166.68,166.514,166.805,0,166.68
2016.01.20,02:00,166.678,166.678,166.321,166.369,1778,166.687,166.761,0,166.369,166.514,166.805,0,166.369
2016.01.20,02:15,166.369,166.465,166.291,166.403,1882,166.687,166.761,0,166.403,166.514,166.805,0,166.403
2016.01.20,02:30,166.4,166.525,166.384,166.503,1562,166.687,166.761,0,166.503,166.514,166.805,0,166.503
2016.01.20,02:45,166.503,166.528,166.388,166.469,1475,166.503,166.528,0,166.469,166.514,166.805,0,166.469
2016.01.20,03:00,166.469,166.524,166.264,166.368,1789,166.503,166.528,0,166.368,166.514,166.805,0,166.368
2016.01.20,03:15,166.365,166.455,166.031,166.12,2026,166.503,166.528,0,166.12,166.514,166.805,0,166.12
2016.01.20,03:30,166.12,166.15,165.673,165.77,2256,166.503,166.528,0,165.77,166.514,166.805,0,165.77
2016.01.20,03:45,165.768,165.997,165.72,165.899,1767,165.768,165.997,0,165.899,166.514,166.805,0,165.899
2016.01.20,04:00,165.901,166.107,165.808,166.027,1439,165.768,166.107,0,166.027,166.514,166.805,0,166.027
2016.01.20,04:15,166.028,166.044,165.846,165.88,1328,165.768,166.107,0,165.88,166.514,166.805,0,165.88
2016.01.20,04:30,165.876,165.991,165.804,165.874,1401,165.768,166.107,0,165.874,166.514,166.805,0,165.874
2016.01.20,04:45,165.874,165.903,165.632,165.736,1295,165.874,165.903,0,165.736,166.514,166.805,0,165.736
2016.01.20,05:00,165.744,165.765,165.579,165.714,1535,165.874,165.903,0,165.714,166.514,166.805,0,165.714
2016.01.20,05:15,165.714,165.744,165.568,165.669,1654,165.874,165.903,0,165.669,166.514,166.805,0,165.669
2016.01.20,05:30,165.673,165.795,165.599,165.685,1679,165.874,165.903,0,165.685,166.514,166.805,0,165.685
2016.01.20,05:45,165.682,165.682,165.369,165.511,2121,165.682,165.682,0,165.511,166.514,166.805,0,165.511
2016.01.20,06:00,165.511,165.635,165.5,165.587,1305,165.682,165.682,0,165.587,166.514,166.805,0,165.587
2016.01.20,06:15,165.587,165.601,165.381,165.574,1480,165.682,165.682,0,165.574,166.514,166.805,0,165.574
2016.01.20,06:30,165.572,165.588,165.457,165.519,1354,165.682,165.682,0,165.519,166.514,166.805,0,165.519
2016.01.20,06:45,165.516,165.578,165.44,165.499,1168,165.516,165.578,0,165.499,166.514,166.805,0,165.499
2016.01.20,07:00,165.499,165.518,165.338,165.518,1584,165.516,165.578,0,165.518,166.514,166.805,0,165.518
2016.01.20,07:15,165.517,165.567,165.421,165.421,1224,165.516,165.578,0,165.421,166.514,166.805,0,165.421
2016.01.20,07:30,165.422,165.461,165.315,165.385,1744,165.516,165.578,0,165.385,166.514,166.805,0,165.385
2016.01.20,07:45,165.387,165.42,165.322,165.364,1426,165.387,165.42,0,165.364,166.514,166.805,0,165.364
2016.01.20,08:00,165.362,165.379,165.052,165.141,1619,165.387,165.42,0,165.141,166.514,166.805,0,165.141
2016.01.20,08:15,165.145,165.24,165.085,165.145,1101,165.387,165.42,0,165.145,166.514,166.805,0,165.145
2016.01.20,08:30,165.147,165.28,165.06,165.1,999,165.387,165.42,0,165.1,166.514,166.805,0,165.1
2016.01.20,08:45,165.099,165.183,164.962,165.163,1110,165.099,165.183,0,165.163,166.514,166.805,0,165.163
2016.01.20,09:00,165.165,165.165,164.683,164.904,2223,165.099,165.183,0,164.904,166.514,166.805,0,164.904
2016.01.20,09:15,164.906,165.147,164.904,165.057,1501,165.099,165.183,0,165.057,166.514,166.805,0,165.057
2016.01.20,09:30,165.054,165.443,164.908,165.415,2196,165.099,165.443,0,165.415,166.514,166.805,0,165.415
2016.01.20,09:45,165.412,165.484,165.281,165.384,1981,165.412,165.484,0,165.384,166.514,166.805,0,165.384
2016.01.20,10:00,165.386,165.483,165.254,165.373,2911,165.412,165.484,0,165.373,166.514,166.805,0,165.373
2016.01.20,10:15,165.368,165.377,164.362,164.451,3244,165.412,165.484,0,164.451,166.514,166.805,0,164.451
2016.01.20,10:30,164.453,164.535,164.174,164.298,3209,165.412,165.484,0,164.298,166.514,166.805,0,164.298
2016.01.20,10:45,164.286,164.348,163.974,164.096,3058,164.286,164.348,0,164.096,166.514,166.805,0,164.096
2016.01.20,11:00,164.097,164.232,163.968,164.205,3010,164.286,164.348,0,164.205,166.514,166.805,0,164.205
2016.01.20,11:15,164.204,164.628,164.044,164.461,3028,164.286,164.628,0,164.461,166.514,166.805,0,164.461
2016.01.20,11:30,164.525,165.492,164.42,165.148,2994,164.286,165.492,0,165.148,166.514,166.805,0,165.148
2016.01.20,11:45,165.149,165.521,165.075,165.52,3283,165.149,165.521,0,165.52,166.514,166.805,0,165.52
2016.01.20,12:00,165.524,165.619,165.116,165.138,2671,165.149,165.619,0,165.138,166.514,166.805,0,165.138
2016.01.20,12:15,165.14,165.437,165.094,165.363,2376,165.149,165.619,0,165.363,166.514,166.805,0,165.363
2016.01.20,12:30,165.362,165.53,165.209,165.349,2676,165.149,165.619,0,165.349,166.514,166.805,0,165.349
2016.01.20,12:45,165.351,165.41,164.935,164.935,2185,165.351,165.41,0,164.935,166.514,166.805,0,164.935
2016.01.20,13:00,164.942,165.13,164.937,165.09,2051,165.351,165.41,0,165.09,166.514,166.805,0,165.09
2016.01.20,13:15,165.09,165.108,164.779,165.026,2304,165.351,165.41,0,165.026,166.514,166.805,0,165.026
2016.01.20,13:30,165.025,165.056,164.709,164.957,2103,165.351,165.41,0,164.957,166.514,166.805,0,164.957
2016.01.20,13:45,164.956,165.158,164.855,164.921,2205,164.956,165.158,0,164.921,166.514,166.805,0,164.921
2016.01.20,14:00,164.921,165.064,164.863,164.863,2467,164.956,165.158,0,164.863,166.514,166.805,0,164.863
2016.01.20,14:15,164.863,165.254,164.848,165.221,2122,164.956,165.254,0,165.221,166.514,166.805,0,165.221
2016.01.20,14:30,165.224,165.395,165.111,165.225,2125,164.956,165.395,0,165.225,166.514,166.805,0,165.225
2016.01.20,14:45,165.226,165.333,165.17,165.215,2028,165.226,165.333,0,165.215,166.514,166.805,0,165.215
2016.01.20,15:00,165.213,165.317,165.123,165.293,2275,165.226,165.333,0,165.293,166.514,166.805,0,165.293
2016.01.20,15:15,165.291,165.509,165.235,165.463,2360,165.226,165.509,0,165.463,166.514,166.805,0,165.463
2016.01.20,15:30,165.45,165.549,165.213,165.317,2681,165.226,165.549,0,165.317,166.514,166.805,0,165.317
2016.01.20,15:45,165.317,165.827,165.317,165.602,2445,165.317,165.827,0,165.602,166.514,166.805,0,165.602
2016.01.20,16:00,165.601,165.667,165.47,165.476,2358,165.317,165.827,0,165.476,166.514,166.805,0,165.476
2016.01.20,16:15,165.476,165.669,165.437,165.604,2230,165.317,165.827,0,165.604,166.514,166.805,0,165.604
2016.01.20,16:30,165.605,165.706,165.36,165.538,3456,165.317,165.827,0,165.538,166.514,166.805,0,165.538
2016.01.20,16:45,165.537,165.793,165.409,165.458,3347,165.537,165.793,0,165.458,166.514,166.805,0,165.458
2016.01.20,17:00,165.457,165.612,165.347,165.522,3470,165.537,165.793,0,165.522,166.514,166.805,0,165.522
2016.01.20,17:15,165.521,165.767,165.383,165.523,3321,165.537,165.793,0,165.523,166.514,166.805,0,165.523
2016.01.20,17:30,165.523,165.591,165.084,165.315,3229,165.537,165.793,0,165.315,166.514,166.805,0,165.315
2016.01.20,17:45,165.318,165.395,164.83,164.83,3108,165.318,165.395,0,164.83,166.514,166.805,0,164.83
2016.01.20,18:00,164.828,165.187,164.801,165.145,3036,165.318,165.395,0,165.145,166.514,166.805,0,165.145
2016.01.20,18:15,165.147,165.262,164.813,164.862,2812,165.318,165.395,0,164.862,166.514,166.805,0,164.862
2016.01.20,18:30,164.86,165.018,164.737,164.737,2711,165.318,165.395,0,164.737,166.514,166.805,0,164.737
2016.01.20,18:45,164.738,164.919,164.737,164.867,2486,164.738,164.919,0,164.867,166.514,166.805,0,164.867
2016.01.20,19:00,164.864,165.091,164.817,165.058,1914,164.738,165.091,0,165.058,166.514,166.805,0,165.058
2016.01.20,19:15,165.058,165.117,164.817,164.864,2128,164.738,165.117,0,164.864,166.514,166.805,0,164.864
2016.01.20,19:30,164.864,165.026,164.84,164.977,2266,164.738,165.117,0,164.977,166.514,166.805,0,164.977
2016.01.20,19:45,164.979,165.191,164.886,165.184,2488,164.979,165.191,0,165.184,166.514,166.805,0,165.184
2016.01.20,20:00,165.184,165.223,165.083,165.151,1968,164.979,165.223,0,165.151,166.514,166.805,0,165.151
2016.01.20,20:15,165.16,165.172,164.894,164.98,2041,164.979,165.223,0,164.98,166.514,166.805,0,164.98
2016.01.20,20:30,164.978,165.2,164.924,165.199,2154,164.979,165.223,0,165.199,166.514,166.805,0,165.199
2016.01.20,20:45,165.198,165.401,165.147,165.155,2403,165.198,165.401,0,165.155,166.514,166.805,0,165.155
2016.01.20,21:00,165.149,165.254,165.028,165.138,2538,165.198,165.401,0,165.138,166.514,166.805,0,165.138
2016.01.20,21:15,165.134,165.199,165.037,165.14,2820,165.198,165.401,0,165.14,166.514,166.805,0,165.14
2016.01.20,21:30,165.142,165.332,165.05,165.275,2152,165.198,165.401,0,165.275,166.514,166.805,0,165.275
2016.01.20,21:45,165.284,165.437,165.244,165.246,1915,165.284,165.437,0,165.246,166.514,166.805,0,165.246
2016.01.20,22:00,165.243,165.454,165.222,165.41,1960,165.284,165.454,0,165.41,166.514,166.805,0,165.41
2016.01.20,22:15,165.41,165.838,165.409,165.825,2393,165.284,165.838,0,165.825,166.514,166.805,0,165.825
2016.01.20,22:30,165.822,165.831,165.663,165.708,2279,165.284,165.838,0,165.708,166.514,166.805,0,165.708
2016.01.20,22:45,165.708,165.708,165.551,165.6,1986,165.708,165.708,0,165.6,166.514,166.805,0,165.6
2016.01.20,23:00,165.598,165.667,165.585,165.663,800,165.708,165.708,0,165.663,166.514,166.805,0,165.663
2016.01.20,23:15,165.663,166.038,165.663,166.036,736,165.708,166.038,0,166.036,166.514,166.805,0,166.036
